sampleID,sampleshortID,mouse_number,mouse_birthdate,sex,exposure_type,timepoint,FullCategory,sort_plate,sort_date,rt_date,library_date
230126_001,1,1d_4,4/26/2022,M,reexposed,1d,GFPNegFOSNeg,36,7/22/2022,10/7/2022,1/12/2023
230126_002,2,1d_4,4/26/2022,M,reexposed,1d,GFPNegFOSNeg,36,7/22/2022,10/7/2022,1/12/2023
230126_003,3,1d_4,4/26/2022,M,reexposed,1d,GFPNegFOSNeg,36,7/22/2022,10/7/2022,1/12/2023
230126_004,4,1d_4,4/26/2022,M,reexposed,1d,GFPNegFOSNeg,36,7/22/2022,10/7/2022,1/12/2023
230126_005,5,1d_4,4/26/2022,M,reexposed,1d,GFPNegFOSNeg,36,7/22/2022,10/7/2022,1/12/2023
230126_006,6,1d_4,4/26/2022,M,reexposed,1d,GFPNegFOSNeg,36,7/22/2022,10/7/2022,1/12/2023
230126_007,7,1d_4,4/26/2022,M,reexposed,1d,GFPNegFOSNeg,36,7/22/2022,10/7/2022,1/12/2023
230126_008,8,1d_4,4/26/2022,M,reexposed,1d,GFPNegFOSNeg,36,7/22/2022,10/7/2022,1/12/2023
230126_009,9,1d_4,4/26/2022,M,reexposed,1d,GFPNegFOSNeg,36,7/22/2022,10/7/2022,1/12/2023
230126_010,10,1d_4,4/26/2022,M,reexposed,1d,GFPNegFOSNeg,36,7/22/2022,10/7/2022,1/12/2023
230126_011,11,1d_4,4/26/2022,M,reexposed,1d,GFPNegFOSNeg,36,7/22/2022,10/7/2022,1/12/2023
230126_012,12,1d_4,4/26/2022,M,reexposed,1d,GFPNegFOSNeg,36,7/22/2022,10/7/2022,1/12/2023
230126_013,13,1d_4,4/26/2022,M,reexposed,1d,GFPNegFOSNeg,36,7/22/2022,10/7/2022,1/12/2023
230126_014,14,1d_4,4/26/2022,M,reexposed,1d,GFPNegFOSNeg,36,7/22/2022,10/7/2022,1/12/2023
230126_015,15,1d_4,4/26/2022,M,reexposed,1d,GFPNegFOSNeg,36,7/22/2022,10/7/2022,1/12/2023
230126_016,16,1d_5,4/26/2022,M,reexposed,1d,GFPNegFOSNeg,35,7/22/2022,11/21/2022,1/12/2023
230126_017,17,1d_5,4/26/2022,M,reexposed,1d,GFPNegFOSNeg,35,7/22/2022,11/21/2022,1/12/2023
230126_018,18,1d_5,4/26/2022,M,reexposed,1d,GFPNegFOSNeg,35,7/22/2022,11/21/2022,1/12/2023
230126_019,19,1d_5,4/26/2022,M,reexposed,1d,GFPNegFOSNeg,35,7/22/2022,11/21/2022,1/12/2023
230126_020,20,1d_5,4/26/2022,M,reexposed,1d,GFPNegFOSNeg,35,7/22/2022,11/21/2022,1/12/2023
230126_021,21,1d_5,4/26/2022,M,reexposed,1d,GFPNegFOSNeg,35,7/22/2022,11/21/2022,1/12/2023
230126_022,22,1d_5,4/26/2022,M,reexposed,1d,GFPNegFOSNeg,35,7/22/2022,11/21/2022,1/12/2023
230126_023,23,1d_5,4/26/2022,M,reexposed,1d,GFPNegFOSNeg,35,7/22/2022,11/21/2022,1/12/2023
230126_024,24,1d_5,4/26/2022,M,reexposed,1d,GFPNegFOSNeg,35,7/22/2022,11/21/2022,1/12/2023
230126_025,25,1d_5,4/26/2022,M,reexposed,1d,GFPNegFOSNeg,35,7/22/2022,11/21/2022,1/12/2023
230126_026,26,1d_5,4/26/2022,M,reexposed,1d,GFPNegFOSNeg,35,7/22/2022,11/21/2022,1/12/2023
230126_027,27,1d_5,4/26/2022,M,reexposed,1d,GFPNegFOSNeg,35,7/22/2022,11/21/2022,1/12/2023
230126_028,28,1d_5,4/26/2022,M,reexposed,1d,GFPNegFOSNeg,35,7/22/2022,11/21/2022,1/12/2023
230126_029,29,1d_5,4/26/2022,M,reexposed,1d,GFPNegFOSNeg,35,7/22/2022,11/21/2022,1/12/2023
230126_030,30,1d_5,4/26/2022,M,reexposed,1d,GFPNegFOSNeg,35,7/22/2022,11/21/2022,1/12/2023
230126_031,31,1d_5,4/26/2022,M,reexposed,1d,GFPNegFOSNeg,35,7/22/2022,11/21/2022,1/12/2023
230126_032,32,1d_5,4/26/2022,M,reexposed,1d,GFPNegFOSNeg,35,7/22/2022,11/21/2022,1/12/2023
230126_033,33,1d_5,4/26/2022,M,reexposed,1d,GFPNegFOSNeg,35,7/22/2022,11/21/2022,1/12/2023
230126_034,34,1d_5,4/26/2022,M,reexposed,1d,GFPNegFOSNeg,35,7/22/2022,11/21/2022,1/12/2023
230126_035,35,1d_5,4/26/2022,M,reexposed,1d,GFPNegFOSNeg,35,7/22/2022,11/21/2022,1/12/2023
230126_036,36,1d_5,4/26/2022,M,reexposed,1d,GFPNegFOSNeg,35,7/22/2022,11/21/2022,1/12/2023
230126_037,37,1d_5,4/26/2022,M,reexposed,1d,GFPNegFOSNeg,35,7/22/2022,11/21/2022,1/12/2023
230126_038,38,1d_5,4/26/2022,M,reexposed,1d,GFPNegFOSNeg,35,7/22/2022,11/21/2022,1/12/2023
230126_039,39,1d_5,4/26/2022,M,reexposed,1d,GFPNegFOSNeg,35,7/22/2022,11/21/2022,1/12/2023
230126_040,40,1d_6,4/26/2022,M,reexposed,1d,GFPNegFOSNeg,37,7/22/2022,12/14/2022,1/12/2023
230126_041,41,1d_6,4/26/2022,M,reexposed,1d,GFPNegFOSNeg,37,7/22/2022,12/14/2022,1/12/2023
230126_042,42,1d_6,4/26/2022,M,reexposed,1d,GFPNegFOSNeg,37,7/22/2022,12/14/2022,1/12/2023
230126_043,43,1d_6,4/26/2022,M,reexposed,1d,GFPNegFOSNeg,37,7/22/2022,12/14/2022,1/12/2023
230126_044,44,1d_6,4/26/2022,M,reexposed,1d,GFPNegFOSNeg,37,7/22/2022,12/14/2022,1/12/2023
230126_045,45,1d_6,4/26/2022,M,reexposed,1d,GFPNegFOSNeg,37,7/22/2022,12/14/2022,1/12/2023
230126_046,46,1d_6,4/26/2022,M,reexposed,1d,GFPNegFOSNeg,37,7/22/2022,12/14/2022,1/12/2023
230126_047,47,1d_6,4/26/2022,M,reexposed,1d,GFPNegFOSNeg,37,7/22/2022,12/14/2022,1/12/2023
230126_048,48,1d_6,4/26/2022,M,reexposed,1d,GFPNegFOSNeg,37,7/22/2022,12/14/2022,1/12/2023
230126_049,49,1d_6,4/26/2022,M,reexposed,1d,GFPNegFOSNeg,37,7/22/2022,12/14/2022,1/12/2023
230126_050,50,1d_6,4/26/2022,M,reexposed,1d,GFPNegFOSNeg,37,7/22/2022,12/14/2022,1/12/2023
230126_051,51,1d_6,4/26/2022,M,reexposed,1d,GFPNegFOSNeg,37,7/22/2022,12/14/2022,1/12/2023
230126_052,52,1d_6,4/26/2022,M,reexposed,1d,GFPNegFOSNeg,37,7/22/2022,12/14/2022,1/12/2023
230126_053,53,1d_6,4/26/2022,M,reexposed,1d,GFPNegFOSNeg,37,7/22/2022,12/14/2022,1/12/2023
230126_054,54,1d_6,4/26/2022,M,reexposed,1d,GFPNegFOSNeg,37,7/22/2022,12/14/2022,1/12/2023
230126_055,55,1d_6,4/26/2022,M,reexposed,1d,GFPNegFOSNeg,37,7/22/2022,12/14/2022,1/12/2023
230126_056,56,1d_6,4/26/2022,M,reexposed,1d,GFPNegFOSNeg,37,7/22/2022,12/14/2022,1/12/2023
230126_057,57,1d_6,4/26/2022,M,reexposed,1d,GFPNegFOSNeg,37,7/22/2022,12/14/2022,1/12/2023
230126_058,58,1d_6,4/26/2022,M,reexposed,1d,GFPNegFOSNeg,37,7/22/2022,12/14/2022,1/12/2023
230126_059,59,1d_6,4/26/2022,M,reexposed,1d,GFPNegFOSNeg,37,7/22/2022,12/14/2022,1/12/2023
230126_060,60,1d_6,4/26/2022,M,reexposed,1d,GFPNegFOSNeg,37,7/22/2022,12/14/2022,1/12/2023
230126_061,61,1d_6,4/26/2022,M,reexposed,1d,GFPNegFOSNeg,37,7/22/2022,12/14/2022,1/12/2023
230126_062,62,1d_6,4/26/2022,M,reexposed,1d,GFPNegFOSNeg,37,7/22/2022,12/14/2022,1/12/2023
230126_063,63,1d_4,4/26/2022,M,reexposed,1d,GFPNegFOSPos,36,7/22/2022,10/7/2022,1/12/2023
230126_064,64,1d_4,4/26/2022,M,reexposed,1d,GFPNegFOSPos,36,7/22/2022,10/7/2022,1/12/2023
230126_065,65,1d_4,4/26/2022,M,reexposed,1d,GFPNegFOSPos,36,7/22/2022,10/7/2022,1/12/2023
230126_066,66,1d_4,4/26/2022,M,reexposed,1d,GFPNegFOSPos,36,7/22/2022,10/7/2022,1/12/2023
230126_067,67,1d_4,4/26/2022,M,reexposed,1d,GFPNegFOSPos,36,7/22/2022,10/7/2022,1/12/2023
230126_068,68,1d_4,4/26/2022,M,reexposed,1d,GFPNegFOSPos,36,7/22/2022,10/7/2022,1/12/2023
230126_069,69,1d_4,4/26/2022,M,reexposed,1d,GFPNegFOSPos,36,7/22/2022,10/7/2022,1/12/2023
230126_070,70,1d_4,4/26/2022,M,reexposed,1d,GFPNegFOSPos,36,7/22/2022,10/7/2022,1/12/2023
230126_071,71,1d_4,4/26/2022,M,reexposed,1d,GFPNegFOSPos,36,7/22/2022,10/7/2022,1/12/2023
230126_072,72,1d_4,4/26/2022,M,reexposed,1d,GFPNegFOSPos,36,7/22/2022,10/7/2022,1/12/2023
230126_073,73,1d_4,4/26/2022,M,reexposed,1d,GFPNegFOSPos,36,7/22/2022,10/7/2022,1/12/2023
230126_074,74,1d_4,4/26/2022,M,reexposed,1d,GFPNegFOSPos,36,7/22/2022,10/7/2022,1/12/2023
230126_075,75,1d_4,4/26/2022,M,reexposed,1d,GFPNegFOSPos,36,7/22/2022,10/7/2022,1/12/2023
230126_076,76,1d_4,4/26/2022,M,reexposed,1d,GFPNegFOSPos,36,7/22/2022,10/7/2022,1/12/2023
230126_077,77,1d_4,4/26/2022,M,reexposed,1d,GFPNegFOSPos,36,7/22/2022,10/7/2022,1/12/2023
230126_078,78,1d_4,4/26/2022,M,reexposed,1d,GFPNegFOSPos,36,7/22/2022,10/7/2022,1/12/2023
230126_079,79,1d_4,4/26/2022,M,reexposed,1d,GFPNegFOSPos,36,7/22/2022,10/7/2022,1/12/2023
230126_080,80,1d_4,4/26/2022,M,reexposed,1d,GFPNegFOSPos,36,7/22/2022,10/7/2022,1/12/2023
230126_081,81,1d_5,4/26/2022,M,reexposed,1d,GFPNegFOSPos,35,7/22/2022,11/21/2022,1/12/2023
230126_082,82,1d_5,4/26/2022,M,reexposed,1d,GFPNegFOSPos,35,7/22/2022,11/21/2022,1/12/2023
230126_083,83,1d_5,4/26/2022,M,reexposed,1d,GFPNegFOSPos,35,7/22/2022,11/21/2022,1/12/2023
230126_084,84,1d_5,4/26/2022,M,reexposed,1d,GFPNegFOSPos,35,7/22/2022,11/21/2022,1/12/2023
230126_085,85,1d_5,4/26/2022,M,reexposed,1d,GFPNegFOSPos,35,7/22/2022,11/21/2022,1/12/2023
230126_086,86,1d_5,4/26/2022,M,reexposed,1d,GFPNegFOSPos,35,7/22/2022,11/21/2022,1/12/2023
230126_087,87,1d_5,4/26/2022,M,reexposed,1d,GFPNegFOSPos,35,7/22/2022,11/21/2022,1/12/2023
230126_088,88,1d_5,4/26/2022,M,reexposed,1d,GFPNegFOSPos,35,7/22/2022,11/21/2022,1/12/2023
230126_089,89,1d_5,4/26/2022,M,reexposed,1d,GFPNegFOSPos,35,7/22/2022,11/21/2022,1/12/2023
230126_090,90,1d_5,4/26/2022,M,reexposed,1d,GFPNegFOSPos,35,7/22/2022,11/21/2022,1/12/2023
230126_091,91,1d_5,4/26/2022,M,reexposed,1d,GFPNegFOSPos,35,7/22/2022,11/21/2022,1/12/2023
230126_092,92,1d_5,4/26/2022,M,reexposed,1d,GFPNegFOSPos,35,7/22/2022,11/21/2022,1/12/2023
230126_093,93,1d_5,4/26/2022,M,reexposed,1d,GFPNegFOSPos,35,7/22/2022,11/21/2022,1/12/2023
230126_094,94,1d_5,4/26/2022,M,reexposed,1d,GFPNegFOSPos,35,7/22/2022,11/21/2022,1/12/2023
230126_095,95,1d_5,4/26/2022,M,reexposed,1d,GFPNegFOSPos,35,7/22/2022,11/21/2022,1/12/2023
230126_096,96,1d_5,4/26/2022,M,reexposed,1d,GFPNegFOSPos,35,7/22/2022,11/21/2022,1/12/2023
230126_097,97,1d_5,4/26/2022,M,reexposed,1d,GFPNegFOSPos,35,7/22/2022,11/21/2022,1/12/2023
230126_098,98,1d_5,4/26/2022,M,reexposed,1d,GFPNegFOSPos,35,7/22/2022,11/21/2022,1/12/2023
230126_099,99,1d_5,4/26/2022,M,reexposed,1d,GFPNegFOSPos,35,7/22/2022,11/21/2022,1/12/2023
230126_100,100,1d_5,4/26/2022,M,reexposed,1d,GFPNegFOSPos,35,7/22/2022,11/21/2022,1/12/2023
230126_101,101,1d_5,4/26/2022,M,reexposed,1d,GFPNegFOSPos,35,7/22/2022,11/21/2022,1/12/2023
230126_102,102,1d_5,4/26/2022,M,reexposed,1d,GFPNegFOSPos,35,7/22/2022,11/21/2022,1/12/2023
230126_103,103,1d_5,4/26/2022,M,reexposed,1d,GFPNegFOSPos,35,7/22/2022,11/21/2022,1/12/2023
230126_104,104,1d_5,4/26/2022,M,reexposed,1d,GFPNegFOSPos,35,7/22/2022,11/21/2022,1/12/2023
230126_105,105,1d_5,4/26/2022,M,reexposed,1d,GFPNegFOSPos,35,7/22/2022,11/21/2022,1/12/2023
230126_106,106,1d_5,4/26/2022,M,reexposed,1d,GFPNegFOSPos,35,7/22/2022,11/21/2022,1/12/2023
230126_107,107,1d_6,4/26/2022,M,reexposed,1d,GFPNegFOSPos,37,7/22/2022,12/14/2022,1/12/2023
230126_108,108,1d_6,4/26/2022,M,reexposed,1d,GFPNegFOSPos,37,7/22/2022,12/14/2022,1/12/2023
230126_109,109,1d_6,4/26/2022,M,reexposed,1d,GFPNegFOSPos,37,7/22/2022,12/14/2022,1/12/2023
230126_110,110,1d_6,4/26/2022,M,reexposed,1d,GFPNegFOSPos,37,7/22/2022,12/14/2022,1/12/2023
230126_111,111,1d_6,4/26/2022,M,reexposed,1d,GFPNegFOSPos,37,7/22/2022,12/14/2022,1/12/2023
230126_112,112,1d_6,4/26/2022,M,reexposed,1d,GFPNegFOSPos,37,7/22/2022,12/14/2022,1/12/2023
230126_113,113,1d_6,4/26/2022,M,reexposed,1d,GFPNegFOSPos,37,7/22/2022,12/14/2022,1/12/2023
230126_114,114,1d_6,4/26/2022,M,reexposed,1d,GFPNegFOSPos,37,7/22/2022,12/14/2022,1/12/2023
230126_115,115,1d_6,4/26/2022,M,reexposed,1d,GFPNegFOSPos,37,7/22/2022,12/14/2022,1/12/2023
230126_116,116,1d_6,4/26/2022,M,reexposed,1d,GFPNegFOSPos,37,7/22/2022,12/14/2022,1/12/2023
230126_117,117,1d_6,4/26/2022,M,reexposed,1d,GFPNegFOSPos,37,7/22/2022,12/14/2022,1/12/2023
230126_118,118,1d_6,4/26/2022,M,reexposed,1d,GFPNegFOSPos,37,7/22/2022,12/14/2022,1/12/2023
230126_119,119,1d_6,4/26/2022,M,reexposed,1d,GFPNegFOSPos,37,7/22/2022,12/14/2022,1/12/2023
230126_120,120,1d_6,4/26/2022,M,reexposed,1d,GFPNegFOSPos,37,7/22/2022,12/14/2022,1/12/2023
230126_121,121,1d_6,4/26/2022,M,reexposed,1d,GFPNegFOSPos,37,7/22/2022,12/14/2022,1/12/2023
230126_122,122,1d_6,4/26/2022,M,reexposed,1d,GFPNegFOSPos,37,7/22/2022,12/14/2022,1/12/2023
230126_123,123,1d_6,4/26/2022,M,reexposed,1d,GFPNegFOSPos,37,7/22/2022,12/14/2022,1/12/2023
230126_124,124,1d_6,4/26/2022,M,reexposed,1d,GFPNegFOSPos,37,7/22/2022,12/14/2022,1/12/2023
230126_125,125,1d_6,4/26/2022,M,reexposed,1d,GFPNegFOSPos,37,7/22/2022,12/14/2022,1/12/2023
230126_126,126,1d_6,4/26/2022,M,reexposed,1d,GFPNegFOSPos,37,7/22/2022,12/14/2022,1/12/2023
230126_127,127,1d_6,4/26/2022,M,reexposed,1d,GFPNegFOSPos,37,7/22/2022,12/14/2022,1/12/2023
230126_128,128,1d_6,4/26/2022,M,reexposed,1d,GFPNegFOSPos,37,7/22/2022,12/14/2022,1/12/2023
230126_129,129,1d_6,4/26/2022,M,reexposed,1d,GFPNegFOSPos,37,7/22/2022,12/14/2022,1/12/2023
230126_130,130,1d_6,4/26/2022,M,reexposed,1d,GFPNegFOSPos,37,7/22/2022,12/14/2022,1/12/2023
230126_131,131,1d_6,4/26/2022,M,reexposed,1d,GFPNegFOSPos,37,7/22/2022,12/14/2022,1/12/2023
230126_132,132,1d_6,4/26/2022,M,reexposed,1d,GFPNegFOSPos,37,7/22/2022,12/14/2022,1/12/2023
230126_133,133,1d_6,4/26/2022,M,reexposed,1d,GFPNegFOSPos,37,7/22/2022,12/14/2022,1/12/2023
230126_134,134,1d_6,4/26/2022,M,reexposed,1d,GFPNegFOSPos,37,7/22/2022,12/14/2022,1/12/2023
230126_135,135,1d_4,4/26/2022,M,reexposed,1d,GFPPos,36,7/22/2022,10/7/2022,1/12/2023
230126_136,136,1d_4,4/26/2022,M,reexposed,1d,GFPPos,36,7/22/2022,10/7/2022,1/12/2023
230126_137,137,1d_4,4/26/2022,M,reexposed,1d,GFPPos,36,7/22/2022,10/7/2022,1/12/2023
230126_138,138,1d_4,4/26/2022,M,reexposed,1d,GFPPos,36,7/22/2022,10/7/2022,1/12/2023
230126_139,139,1d_4,4/26/2022,M,reexposed,1d,GFPPos,36,7/22/2022,10/7/2022,1/12/2023
230126_140,140,1d_4,4/26/2022,M,reexposed,1d,GFPPos,36,7/22/2022,10/7/2022,1/12/2023
230126_141,141,1d_4,4/26/2022,M,reexposed,1d,GFPPos,36,7/22/2022,10/7/2022,1/12/2023
230126_142,142,1d_4,4/26/2022,M,reexposed,1d,GFPPos,36,7/22/2022,10/7/2022,1/12/2023
230126_143,143,1d_4,4/26/2022,M,reexposed,1d,GFPPos,36,7/22/2022,10/7/2022,1/12/2023
230126_144,144,1d_4,4/26/2022,M,reexposed,1d,GFPPos,36,7/22/2022,10/7/2022,1/12/2023
230126_145,145,1d_4,4/26/2022,M,reexposed,1d,GFPPos,36,7/22/2022,10/7/2022,1/12/2023
230126_146,146,1d_4,4/26/2022,M,reexposed,1d,GFPPos,36,7/22/2022,10/7/2022,1/12/2023
230126_147,147,1d_4,4/26/2022,M,reexposed,1d,GFPPos,36,7/22/2022,10/7/2022,1/12/2023
230126_148,148,1d_4,4/26/2022,M,reexposed,1d,GFPPos,36,7/22/2022,10/7/2022,1/12/2023
230126_149,149,1d_4,4/26/2022,M,reexposed,1d,GFPPos,36,7/22/2022,10/7/2022,1/12/2023
230126_150,150,1d_4,4/26/2022,M,reexposed,1d,GFPPos,36,7/22/2022,10/7/2022,1/12/2023
230126_151,151,1d_4,4/26/2022,M,reexposed,1d,GFPPos,36,7/22/2022,10/7/2022,1/12/2023
230126_152,152,1d_4,4/26/2022,M,reexposed,1d,GFPPos,36,7/22/2022,10/7/2022,1/12/2023
230126_153,153,1d_4,4/26/2022,M,reexposed,1d,GFPPos,36,7/22/2022,10/7/2022,1/12/2023
230126_154,154,1d_4,4/26/2022,M,reexposed,1d,GFPPos,36,7/22/2022,10/7/2022,1/12/2023
230126_155,155,1d_4,4/26/2022,M,reexposed,1d,GFPPos,36,7/22/2022,10/7/2022,1/12/2023
230126_156,156,1d_4,4/26/2022,M,reexposed,1d,GFPPos,36,7/22/2022,10/7/2022,1/12/2023
230126_157,157,1d_4,4/26/2022,M,reexposed,1d,GFPPos,36,7/22/2022,10/7/2022,1/12/2023
230126_158,158,1d_4,4/26/2022,M,reexposed,1d,GFPPos,36,7/22/2022,10/7/2022,1/12/2023
230126_159,159,1d_4,4/26/2022,M,reexposed,1d,GFPPos,36,7/22/2022,10/7/2022,1/12/2023
230126_160,160,1d_4,4/26/2022,M,reexposed,1d,GFPPos,36,7/22/2022,10/7/2022,1/12/2023
230126_161,161,1d_4,4/26/2022,M,reexposed,1d,GFPPos,36,7/22/2022,10/7/2022,1/12/2023
230126_162,162,1d_4,4/26/2022,M,reexposed,1d,GFPPos,36,7/22/2022,10/7/2022,1/12/2023
230126_163,163,1d_4,4/26/2022,M,reexposed,1d,GFPPos,36,7/22/2022,10/7/2022,1/12/2023
230126_164,164,1d_4,4/26/2022,M,reexposed,1d,GFPPos,36,7/22/2022,10/7/2022,1/12/2023
230126_165,165,1d_4,4/26/2022,M,reexposed,1d,GFPPos,36,7/22/2022,10/7/2022,1/12/2023
230126_166,166,1d_4,4/26/2022,M,reexposed,1d,GFPPos,36,7/22/2022,10/7/2022,1/12/2023
230126_167,167,1d_5,4/26/2022,M,reexposed,1d,GFPPos,35,7/22/2022,11/21/2022,1/12/2023
230126_168,168,1d_5,4/26/2022,M,reexposed,1d,GFPPos,35,7/22/2022,11/21/2022,1/12/2023
230126_169,169,1d_5,4/26/2022,M,reexposed,1d,GFPPos,35,7/22/2022,11/21/2022,1/12/2023
230126_170,170,1d_5,4/26/2022,M,reexposed,1d,GFPPos,35,7/22/2022,11/21/2022,1/12/2023
230126_171,171,1d_5,4/26/2022,M,reexposed,1d,GFPPos,35,7/22/2022,11/21/2022,1/12/2023
230126_172,172,1d_5,4/26/2022,M,reexposed,1d,GFPPos,35,7/22/2022,11/21/2022,1/12/2023
230126_173,173,1d_5,4/26/2022,M,reexposed,1d,GFPPos,35,7/22/2022,11/21/2022,1/12/2023
230126_174,174,1d_5,4/26/2022,M,reexposed,1d,GFPPos,35,7/22/2022,11/21/2022,1/12/2023
230126_175,175,1d_5,4/26/2022,M,reexposed,1d,GFPPos,35,7/22/2022,11/21/2022,1/12/2023
230126_176,176,1d_5,4/26/2022,M,reexposed,1d,GFPPos,35,7/22/2022,11/21/2022,1/12/2023
230126_177,177,1d_5,4/26/2022,M,reexposed,1d,GFPPos,35,7/22/2022,11/21/2022,1/12/2023
230126_178,178,1d_5,4/26/2022,M,reexposed,1d,GFPPos,35,7/22/2022,11/21/2022,1/12/2023
230126_179,179,1d_5,4/26/2022,M,reexposed,1d,GFPPos,35,7/22/2022,11/21/2022,1/12/2023
230126_180,180,1d_5,4/26/2022,M,reexposed,1d,GFPPos,35,7/22/2022,11/21/2022,1/12/2023
230126_181,181,1d_5,4/26/2022,M,reexposed,1d,GFPPos,35,7/22/2022,11/21/2022,1/12/2023
230126_182,182,1d_5,4/26/2022,M,reexposed,1d,GFPPos,35,7/22/2022,11/21/2022,1/12/2023
230126_183,183,1d_5,4/26/2022,M,reexposed,1d,GFPPos,35,7/22/2022,11/21/2022,1/12/2023
230126_184,184,1d_5,4/26/2022,M,reexposed,1d,GFPPos,35,7/22/2022,11/21/2022,1/12/2023
230126_185,185,1d_5,4/26/2022,M,reexposed,1d,GFPPos,35,7/22/2022,11/21/2022,1/12/2023
230126_186,186,1d_5,4/26/2022,M,reexposed,1d,GFPPos,35,7/22/2022,11/21/2022,1/12/2023
230126_187,187,1d_5,4/26/2022,M,reexposed,1d,GFPPos,35,7/22/2022,11/21/2022,1/12/2023
230126_188,188,1d_5,4/26/2022,M,reexposed,1d,GFPPos,35,7/22/2022,11/21/2022,1/12/2023
230126_189,189,1d_5,4/26/2022,M,reexposed,1d,GFPPos,35,7/22/2022,11/21/2022,1/12/2023
230126_190,190,1d_5,4/26/2022,M,reexposed,1d,GFPPos,35,7/22/2022,11/21/2022,1/12/2023
230126_191,191,1d_5,4/26/2022,M,reexposed,1d,GFPPos,35,7/22/2022,11/21/2022,1/12/2023
230126_192,192,1d_5,4/26/2022,M,reexposed,1d,GFPPos,35,7/22/2022,11/21/2022,1/12/2023
230126_193,193,1d_5,4/26/2022,M,reexposed,1d,GFPPos,35,7/22/2022,11/21/2022,1/12/2023
230126_194,194,1d_5,4/26/2022,M,reexposed,1d,GFPPos,35,7/22/2022,11/21/2022,1/12/2023
230126_195,195,1d_5,4/26/2022,M,reexposed,1d,GFPPos,35,7/22/2022,11/21/2022,1/12/2023
230126_196,196,1d_5,4/26/2022,M,reexposed,1d,GFPPos,35,7/22/2022,11/21/2022,1/12/2023
230126_197,197,1d_5,4/26/2022,M,reexposed,1d,GFPPos,35,7/22/2022,11/21/2022,1/12/2023
230126_198,198,1d_5,4/26/2022,M,reexposed,1d,GFPPos,35,7/22/2022,11/21/2022,1/12/2023
230126_199,199,1d_6,4/26/2022,M,reexposed,1d,GFPPos,37,7/22/2022,12/14/2022,1/12/2023
230126_200,200,1d_6,4/26/2022,M,reexposed,1d,GFPPos,37,7/22/2022,12/14/2022,1/12/2023
230126_201,201,1d_6,4/26/2022,M,reexposed,1d,GFPPos,37,7/22/2022,12/14/2022,1/12/2023
230126_202,202,1d_6,4/26/2022,M,reexposed,1d,GFPPos,37,7/22/2022,12/14/2022,1/12/2023
230126_203,203,1d_6,4/26/2022,M,reexposed,1d,GFPPos,37,7/22/2022,12/14/2022,1/12/2023
230126_204,204,1d_6,4/26/2022,M,reexposed,1d,GFPPos,37,7/22/2022,12/14/2022,1/12/2023
230126_205,205,1d_6,4/26/2022,M,reexposed,1d,GFPPos,37,7/22/2022,12/14/2022,1/12/2023
230126_206,206,1d_6,4/26/2022,M,reexposed,1d,GFPPos,37,7/22/2022,12/14/2022,1/12/2023
230126_207,207,1d_6,4/26/2022,M,reexposed,1d,GFPPos,37,7/22/2022,12/14/2022,1/12/2023
230126_208,208,1d_6,4/26/2022,M,reexposed,1d,GFPPos,37,7/22/2022,12/14/2022,1/12/2023
230126_209,209,1d_6,4/26/2022,M,reexposed,1d,GFPPos,37,7/22/2022,12/14/2022,1/12/2023
230126_210,210,1d_6,4/26/2022,M,reexposed,1d,GFPPos,37,7/22/2022,12/14/2022,1/12/2023
230126_211,211,1d_6,4/26/2022,M,reexposed,1d,GFPPos,37,7/22/2022,12/14/2022,1/12/2023
230126_212,212,1d_6,4/26/2022,M,reexposed,1d,GFPPos,37,7/22/2022,12/14/2022,1/12/2023
230126_213,213,1d_6,4/26/2022,M,reexposed,1d,GFPPos,37,7/22/2022,12/14/2022,1/12/2023
230126_214,214,1d_6,4/26/2022,M,reexposed,1d,GFPPos,37,7/22/2022,12/14/2022,1/12/2023
230126_215,215,1d_6,4/26/2022,M,reexposed,1d,GFPPos,37,7/22/2022,12/14/2022,1/12/2023
230126_216,216,1d_6,4/26/2022,M,reexposed,1d,GFPPos,37,7/22/2022,12/14/2022,1/12/2023
230126_217,217,1d_6,4/26/2022,M,reexposed,1d,GFPPos,37,7/22/2022,12/14/2022,1/12/2023
230126_218,218,1d_6,4/26/2022,M,reexposed,1d,GFPPos,37,7/22/2022,12/14/2022,1/12/2023
230126_219,219,1d_6,4/26/2022,M,reexposed,1d,GFPPos,37,7/22/2022,12/14/2022,1/12/2023
230126_220,220,1d_6,4/26/2022,M,reexposed,1d,GFPPos,37,7/22/2022,12/14/2022,1/12/2023
230126_221,221,1d_6,4/26/2022,M,reexposed,1d,GFPPos,37,7/22/2022,12/14/2022,1/12/2023
230126_222,222,1d_6,4/26/2022,M,reexposed,1d,GFPPos,37,7/22/2022,12/14/2022,1/12/2023
230126_223,223,1d_6,4/26/2022,M,reexposed,1d,GFPPos,37,7/22/2022,12/14/2022,1/12/2023
230126_224,224,1d_6,4/26/2022,M,reexposed,1d,GFPPos,37,7/22/2022,12/14/2022,1/12/2023
230126_225,225,1d_6,4/26/2022,M,reexposed,1d,GFPPos,37,7/22/2022,12/14/2022,1/12/2023
230126_226,226,1d_6,4/26/2022,M,reexposed,1d,GFPPos,37,7/22/2022,12/14/2022,1/12/2023
230126_227,227,1d_6,4/26/2022,M,reexposed,1d,GFPPos,37,7/22/2022,12/14/2022,1/12/2023
